PMID	fullName	firstName	lastName	initials	AFF	Best_name	ROR_ID	Country	City	Predict
30538240	Huang Y	Yun	Huang	Y	Wellcome Trust/Cancer Research UK Gurdon Institute, University of Cambridge, Tennis Court Road, Cambridge CB2 1QN, UK.	University of Cambridge	https://ror.org/013meh722	United_Kingdom	Cambridge	[{'name': 'Cancer Research UK Cambridge Institute', 'id': 'https://ror.org/05ybzg123', 'choose': False, 'score': 0.71, 'method': 'Prediction on substring', 'city': 'Cambridge', 'country': 'United_Kingdom', 'string': 'Wellcome Trust/Cancer Research UK Gurdon Institute, University of Cambridge, Tennis Court Road, Cambridge CB2 1QN, UK.', 'substring': 'Cancer Research UK Gurdon Institute University'}, {'name': 'Cambridge Centre', 'id': 'https://ror.org/0068m0j38', 'choose': False, 'score': 0.75, 'method': 'Prediction', 'city': 'Cambridge', 'country': 'United_Kingdom', 'string': 'Wellcome Trust/Cancer Research UK Gurdon Institute, University of Cambridge, Tennis Court Road, Cambridge CB2 1QN, UK.'}, {'name': 'University of Cambridge', 'id': 'https://ror.org/013meh722', 'choose': False, 'score': 0.99, 'method': 'Prediction on complete sentence', 'city': 'Cambridge', 'country': 'United_Kingdom', 'string': 'Wellcome Trust/Cancer Research UK Gurdon Institute, University of Cambridge, Tennis Court Road, Cambridge CB2 1QN, UK.'}]
30538240	Günesdogan U	Ufuk	Günesdogan	U	Wellcome Trust/Cancer Research UK Gurdon Institute, University of Cambridge, Tennis Court Road, Cambridge CB2 1QN, UK.	University of Cambridge	https://ror.org/013meh722	United_Kingdom	Cambridge	[{'name': 'Cancer Research UK Cambridge Institute', 'id': 'https://ror.org/05ybzg123', 'choose': False, 'score': 0.71, 'method': 'Prediction on substring', 'city': 'Cambridge', 'country': 'United_Kingdom', 'string': 'Wellcome Trust/Cancer Research UK Gurdon Institute, University of Cambridge, Tennis Court Road, Cambridge CB2 1QN, UK.', 'substring': 'Cancer Research UK Gurdon Institute University'}, {'name': 'Cambridge Centre', 'id': 'https://ror.org/0068m0j38', 'choose': False, 'score': 0.75, 'method': 'Prediction', 'city': 'Cambridge', 'country': 'United_Kingdom', 'string': 'Wellcome Trust/Cancer Research UK Gurdon Institute, University of Cambridge, Tennis Court Road, Cambridge CB2 1QN, UK.'}, {'name': 'University of Cambridge', 'id': 'https://ror.org/013meh722', 'choose': False, 'score': 0.99, 'method': 'Prediction on complete sentence', 'city': 'Cambridge', 'country': 'United_Kingdom', 'string': 'Wellcome Trust/Cancer Research UK Gurdon Institute, University of Cambridge, Tennis Court Road, Cambridge CB2 1QN, UK.'}]
30538240	Gretarsson KA	Kristjan A	Gretarsson	KA	Epigenetics and Neurobiology Unit, European Molecular Biology Laboratory (EMBL), via Ramarini 32, 00015, Rome, Italy.	European Molecular Biology Laboratory	https://ror.org/01yr73893	Italy	Monterotondo	[{'name': 'Biogem', 'id': 'https://ror.org/01ymr5447', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Ariano_Irpino', 'country': 'Italy', 'string': 'Epigenetics and Neurobiology Unit, European Molecular Biology Laboratory (EMBL), via Ramarini 32, 00015, Rome, Italy.', 'ROR_API': True, 'ROR_API_score': 0.63, 'avg': 0.32}, {'name': 'Institute of Cell Biology and Neurobiology', 'id': 'https://ror.org/040xhth73', 'choose': False, 'score': 0.06, 'method': 'Prediction', 'city': 'Monterotondo', 'country': 'Italy', 'string': 'Epigenetics and Neurobiology Unit, European Molecular Biology Laboratory (EMBL), via Ramarini 32, 00015, Rome, Italy.', 'ROR_API': True, 'ROR_API_score': 0.64, 'avg': 0.35}, {'name': 'European Molecular Biology Laboratory', 'id': 'https://ror.org/01yr73893', 'choose': False, 'score': 0.96, 'method': 'Prediction on complete sentence', 'city': 'Monterotondo', 'country': 'Italy', 'string': 'Epigenetics and Neurobiology Unit, European Molecular Biology Laboratory (EMBL), via Ramarini 32, 00015, Rome, Italy.', 'ROR_API': True, 'ROR_API_score': 1.0, 'avg': 0.98}]
30538240	Kobayashi T	Toshihiro	Kobayashi	T	Wellcome Trust/Cancer Research UK Gurdon Institute, University of Cambridge, Tennis Court Road, Cambridge CB2 1QN, UK.	University of Cambridge	https://ror.org/013meh722	United_Kingdom	Cambridge	[{'name': 'Cancer Research UK Cambridge Institute', 'id': 'https://ror.org/05ybzg123', 'choose': False, 'score': 0.71, 'method': 'Prediction on substring', 'city': 'Cambridge', 'country': 'United_Kingdom', 'string': 'Wellcome Trust/Cancer Research UK Gurdon Institute, University of Cambridge, Tennis Court Road, Cambridge CB2 1QN, UK.', 'substring': 'Cancer Research UK Gurdon Institute University'}, {'name': 'Cambridge Centre', 'id': 'https://ror.org/0068m0j38', 'choose': False, 'score': 0.75, 'method': 'Prediction', 'city': 'Cambridge', 'country': 'United_Kingdom', 'string': 'Wellcome Trust/Cancer Research UK Gurdon Institute, University of Cambridge, Tennis Court Road, Cambridge CB2 1QN, UK.'}, {'name': 'University of Cambridge', 'id': 'https://ror.org/013meh722', 'choose': False, 'score': 0.99, 'method': 'Prediction on complete sentence', 'city': 'Cambridge', 'country': 'United_Kingdom', 'string': 'Wellcome Trust/Cancer Research UK Gurdon Institute, University of Cambridge, Tennis Court Road, Cambridge CB2 1QN, UK.'}]
30538240	Surani MA	M Azim	Surani	MA	Wellcome Trust/Cancer Research UK Gurdon Institute, University of Cambridge, Tennis Court Road, Cambridge CB2 1QN, UK. a.surani@gurdon.cam.ac.uk.	University of Cambridge	https://ror.org/013meh722	United_Kingdom	Cambridge	[{'name': 'Cambridge Centre', 'id': 'https://ror.org/0068m0j38', 'choose': False, 'score': 0.8, 'method': 'Prediction', 'city': 'Cambridge', 'country': 'United_Kingdom', 'string': 'Wellcome Trust/Cancer Research UK Gurdon Institute, University of Cambridge, Tennis Court Road, Cambridge CB2 1QN, UK. a.surani@gurdon.cam.ac.uk.'}, {'name': 'Cancer Research UK Cambridge Institute', 'id': 'https://ror.org/05ybzg123', 'choose': False, 'score': 0.81, 'method': 'Prediction on substring', 'city': 'Cambridge', 'country': 'United_Kingdom', 'string': 'Wellcome Trust/Cancer Research UK Gurdon Institute, University of Cambridge, Tennis Court Road, Cambridge CB2 1QN, UK. a.surani@gurdon.cam.ac.uk.', 'substring': 'Cancer Research UK Gurdon Institute University'}, {'name': 'University of Cambridge', 'id': 'https://ror.org/013meh722', 'choose': False, 'score': 0.98, 'method': 'Prediction on complete sentence', 'city': 'Cambridge', 'country': 'United_Kingdom', 'string': 'Wellcome Trust/Cancer Research UK Gurdon Institute, University of Cambridge, Tennis Court Road, Cambridge CB2 1QN, UK. a.surani@gurdon.cam.ac.uk.'}]
30531914	Papoff G	Giuliana	Papoff	G	National Research Council, Institute of Cell Biology and Neurobiology - Campus Adriano Buzzati-Traverso Via E. Ramarini, 32 00015, Monterotondo (Rome), Italy. giuliana.papoff@cnr.it.	Institute of Cell Biology and Neurobiology	https://ror.org/040xhth73	Italy	Monterotondo	[{'name': 'National Research Council', 'id': 'https://ror.org/04zaypm56', 'choose': True, 'score': 1.0, 'method': "Exact match : 'National Research Council' Rome Italy", 'city': 'Rome', 'country': 'Italy', 'string': 'National Research Council, Institute of Cell Biology and Neurobiology - Campus Adriano Buzzati-Traverso Via E. Ramarini, 32 00015, Monterotondo (Rome), Italy. giuliana.papoff@cnr.it.'}, {'name': 'Institute of Cell Biology and Neurobiology', 'id': 'https://ror.org/040xhth73', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Institute of Cell Biology and Neurobiology' Monterotondo Italy", 'city': 'Monterotondo', 'country': 'Italy', 'string': 'National Research Council, Institute of Cell Biology and Neurobiology - Campus Adriano Buzzati-Traverso Via E. Ramarini, 32 00015, Monterotondo (Rome), Italy. giuliana.papoff@cnr.it.'}]
30531914	Presutti D	Dario	Presutti	D	National Research Council, Institute of Cell Biology and Neurobiology - Campus Adriano Buzzati-Traverso Via E. Ramarini, 32 00015, Monterotondo (Rome), Italy.	Institute of Cell Biology and Neurobiology	https://ror.org/040xhth73	Italy	Monterotondo	[{'name': 'National Research Council', 'id': 'https://ror.org/04zaypm56', 'choose': True, 'score': 1.0, 'method': "Exact match : 'National Research Council' Rome Italy", 'city': 'Rome', 'country': 'Italy', 'string': 'National Research Council, Institute of Cell Biology and Neurobiology - Campus Adriano Buzzati-Traverso Via E. Ramarini, 32 00015, Monterotondo (Rome), Italy.'}, {'name': 'Institute of Cell Biology and Neurobiology', 'id': 'https://ror.org/040xhth73', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Institute of Cell Biology and Neurobiology' Monterotondo Italy", 'city': 'Monterotondo', 'country': 'Italy', 'string': 'National Research Council, Institute of Cell Biology and Neurobiology - Campus Adriano Buzzati-Traverso Via E. Ramarini, 32 00015, Monterotondo (Rome), Italy.'}]
30531914	Lalli C	Cristiana	Lalli	C	National Research Council, Institute of Cell Biology and Neurobiology - Campus Adriano Buzzati-Traverso Via E. Ramarini, 32 00015, Monterotondo (Rome), Italy.	Institute of Cell Biology and Neurobiology	https://ror.org/040xhth73	Italy	Monterotondo	[{'name': 'National Research Council', 'id': 'https://ror.org/04zaypm56', 'choose': True, 'score': 1.0, 'method': "Exact match : 'National Research Council' Rome Italy", 'city': 'Rome', 'country': 'Italy', 'string': 'National Research Council, Institute of Cell Biology and Neurobiology - Campus Adriano Buzzati-Traverso Via E. Ramarini, 32 00015, Monterotondo (Rome), Italy.'}, {'name': 'Institute of Cell Biology and Neurobiology', 'id': 'https://ror.org/040xhth73', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Institute of Cell Biology and Neurobiology' Monterotondo Italy", 'city': 'Monterotondo', 'country': 'Italy', 'string': 'National Research Council, Institute of Cell Biology and Neurobiology - Campus Adriano Buzzati-Traverso Via E. Ramarini, 32 00015, Monterotondo (Rome), Italy.'}]
30531914	Bolasco G	Giulia	Bolasco	G	Epigenetics and Neurobiology Unit, European Molecular Biology Laboratory (EMBL), Rome, Via E. Ramarini 32 Monterotondo (Rome), Italy.	European Molecular Biology Laboratory	https://ror.org/01yr73893	Italy	Monterotondo	[{'name': 'European Molecular Biology Laboratory', 'id': 'https://ror.org/01yr73893', 'choose': True, 'score': 1.0, 'method': "Exact match : 'European Molecular Biology Laboratory' Monterotondo Italy", 'city': 'Monterotondo', 'country': 'Italy', 'string': 'Epigenetics and Neurobiology Unit, European Molecular Biology Laboratory (EMBL), Rome, Via E. Ramarini 32 Monterotondo (Rome), Italy.'}]
30531914	Santini S	Simonetta	Santini	S	National Research Council, Institute of Cell Biology and Neurobiology - Campus Adriano Buzzati-Traverso Via E. Ramarini, 32 00015, Monterotondo (Rome), Italy.	Institute of Cell Biology and Neurobiology	https://ror.org/040xhth73	Italy	Monterotondo	[{'name': 'National Research Council', 'id': 'https://ror.org/04zaypm56', 'choose': True, 'score': 1.0, 'method': "Exact match : 'National Research Council' Rome Italy", 'city': 'Rome', 'country': 'Italy', 'string': 'National Research Council, Institute of Cell Biology and Neurobiology - Campus Adriano Buzzati-Traverso Via E. Ramarini, 32 00015, Monterotondo (Rome), Italy.'}, {'name': 'Institute of Cell Biology and Neurobiology', 'id': 'https://ror.org/040xhth73', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Institute of Cell Biology and Neurobiology' Monterotondo Italy", 'city': 'Monterotondo', 'country': 'Italy', 'string': 'National Research Council, Institute of Cell Biology and Neurobiology - Campus Adriano Buzzati-Traverso Via E. Ramarini, 32 00015, Monterotondo (Rome), Italy.'}]
30531914	Manelfi C	Candida	Manelfi	C	National Research Council, Institute of Cell Biology and Neurobiology - Campus Adriano Buzzati-Traverso Via E. Ramarini, 32 00015, Monterotondo (Rome), Italy.	Institute of Cell Biology and Neurobiology	https://ror.org/040xhth73	Italy	Monterotondo	[{'name': 'National Research Council', 'id': 'https://ror.org/04zaypm56', 'choose': True, 'score': 1.0, 'method': "Exact match : 'National Research Council' Rome Italy", 'city': 'Rome', 'country': 'Italy', 'string': 'National Research Council, Institute of Cell Biology and Neurobiology - Campus Adriano Buzzati-Traverso Via E. Ramarini, 32 00015, Monterotondo (Rome), Italy.'}, {'name': 'Institute of Cell Biology and Neurobiology', 'id': 'https://ror.org/040xhth73', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Institute of Cell Biology and Neurobiology' Monterotondo Italy", 'city': 'Monterotondo', 'country': 'Italy', 'string': 'National Research Council, Institute of Cell Biology and Neurobiology - Campus Adriano Buzzati-Traverso Via E. Ramarini, 32 00015, Monterotondo (Rome), Italy.'}]
30531914	Fustaino V	Valentina	Fustaino	V	National Research Council, Institute of Cell Biology and Neurobiology - Campus Adriano Buzzati-Traverso Via E. Ramarini, 32 00015, Monterotondo (Rome), Italy.	Institute of Cell Biology and Neurobiology	https://ror.org/040xhth73	Italy	Monterotondo	[{'name': 'National Research Council', 'id': 'https://ror.org/04zaypm56', 'choose': True, 'score': 1.0, 'method': "Exact match : 'National Research Council' Rome Italy", 'city': 'Rome', 'country': 'Italy', 'string': 'National Research Council, Institute of Cell Biology and Neurobiology - Campus Adriano Buzzati-Traverso Via E. Ramarini, 32 00015, Monterotondo (Rome), Italy.'}, {'name': 'Institute of Cell Biology and Neurobiology', 'id': 'https://ror.org/040xhth73', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Institute of Cell Biology and Neurobiology' Monterotondo Italy", 'city': 'Monterotondo', 'country': 'Italy', 'string': 'National Research Council, Institute of Cell Biology and Neurobiology - Campus Adriano Buzzati-Traverso Via E. Ramarini, 32 00015, Monterotondo (Rome), Italy.'}]
30531914	Alemà S	Stefano	Alemà	S	National Research Council, Institute of Cell Biology and Neurobiology - Campus Adriano Buzzati-Traverso Via E. Ramarini, 32 00015, Monterotondo (Rome), Italy.	Institute of Cell Biology and Neurobiology	https://ror.org/040xhth73	Italy	Monterotondo	[{'name': 'National Research Council', 'id': 'https://ror.org/04zaypm56', 'choose': True, 'score': 1.0, 'method': "Exact match : 'National Research Council' Rome Italy", 'city': 'Rome', 'country': 'Italy', 'string': 'National Research Council, Institute of Cell Biology and Neurobiology - Campus Adriano Buzzati-Traverso Via E. Ramarini, 32 00015, Monterotondo (Rome), Italy.'}, {'name': 'Institute of Cell Biology and Neurobiology', 'id': 'https://ror.org/040xhth73', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Institute of Cell Biology and Neurobiology' Monterotondo Italy", 'city': 'Monterotondo', 'country': 'Italy', 'string': 'National Research Council, Institute of Cell Biology and Neurobiology - Campus Adriano Buzzati-Traverso Via E. Ramarini, 32 00015, Monterotondo (Rome), Italy.'}]
30531914	Ruberti G	Giovina	Ruberti	G	National Research Council, Institute of Cell Biology and Neurobiology - Campus Adriano Buzzati-Traverso Via E. Ramarini, 32 00015, Monterotondo (Rome), Italy. giovina.ruberti@cnr.it.	Institute of Cell Biology and Neurobiology	https://ror.org/040xhth73	Italy	Monterotondo	[{'name': 'National Research Council', 'id': 'https://ror.org/04zaypm56', 'choose': True, 'score': 1.0, 'method': "Exact match : 'National Research Council' Rome Italy", 'city': 'Rome', 'country': 'Italy', 'string': 'National Research Council, Institute of Cell Biology and Neurobiology - Campus Adriano Buzzati-Traverso Via E. Ramarini, 32 00015, Monterotondo (Rome), Italy. giovina.ruberti@cnr.it.'}, {'name': 'Institute of Cell Biology and Neurobiology', 'id': 'https://ror.org/040xhth73', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Institute of Cell Biology and Neurobiology' Monterotondo Italy", 'city': 'Monterotondo', 'country': 'Italy', 'string': 'National Research Council, Institute of Cell Biology and Neurobiology - Campus Adriano Buzzati-Traverso Via E. Ramarini, 32 00015, Monterotondo (Rome), Italy. giovina.ruberti@cnr.it.'}]
30568579	Bolasco G	Giulia	Bolasco	G	Epigenetics & Neurobiology Unit, European Molecular Biology Laboratory (EMBL Rome), Monterotondo, Italy.	European Molecular Biology Laboratory	https://ror.org/01yr73893	Italy	Monterotondo	[{'name': 'European Molecular Biology Laboratory', 'id': 'https://ror.org/01yr73893', 'choose': True, 'score': 1.0, 'method': "Exact match : 'European Molecular Biology Laboratory' Monterotondo Italy", 'city': 'Monterotondo', 'country': 'Italy', 'string': 'Epigenetics & Neurobiology Unit, European Molecular Biology Laboratory (EMBL Rome), Monterotondo, Italy.'}]
30568579	Weinhard L	Laetitia	Weinhard	L	Epigenetics & Neurobiology Unit, European Molecular Biology Laboratory (EMBL Rome), Monterotondo, Italy.	European Molecular Biology Laboratory	https://ror.org/01yr73893	Italy	Monterotondo	[{'name': 'European Molecular Biology Laboratory', 'id': 'https://ror.org/01yr73893', 'choose': True, 'score': 1.0, 'method': "Exact match : 'European Molecular Biology Laboratory' Monterotondo Italy", 'city': 'Monterotondo', 'country': 'Italy', 'string': 'Epigenetics & Neurobiology Unit, European Molecular Biology Laboratory (EMBL Rome), Monterotondo, Italy.'}]
30568579	Boissonnet T	Tom	Boissonnet	T	Epigenetics & Neurobiology Unit, European Molecular Biology Laboratory (EMBL Rome), Monterotondo, Italy.	European Molecular Biology Laboratory	https://ror.org/01yr73893	Italy	Monterotondo	[{'name': 'European Molecular Biology Laboratory', 'id': 'https://ror.org/01yr73893', 'choose': True, 'score': 1.0, 'method': "Exact match : 'European Molecular Biology Laboratory' Monterotondo Italy", 'city': 'Monterotondo', 'country': 'Italy', 'string': 'Epigenetics & Neurobiology Unit, European Molecular Biology Laboratory (EMBL Rome), Monterotondo, Italy.'}]
30568579	Neujahr R	Ralph	Neujahr	R	Carl Zeiss Microscopy GmbH, ZEISS Group, Oberkochen, Germany.	Carl Zeiss	https://ror.org/02mp31p96	Germany	Oberkochen	[{'name': 'Carl Zeiss', 'id': 'https://ror.org/02mp31p96', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Carl Zeiss' Oberkochen Germany", 'city': 'Oberkochen', 'country': 'Germany', 'string': 'Carl Zeiss Microscopy GmbH, ZEISS Group, Oberkochen, Germany.'}]
30568579	Gross CT	Cornelius T	Gross	CT	Epigenetics & Neurobiology Unit, European Molecular Biology Laboratory (EMBL Rome), Monterotondo, Italy.	European Molecular Biology Laboratory	https://ror.org/01yr73893	Italy	Monterotondo	[{'name': 'European Molecular Biology Laboratory', 'id': 'https://ror.org/01yr73893', 'choose': True, 'score': 1.0, 'method': "Exact match : 'European Molecular Biology Laboratory' Monterotondo Italy", 'city': 'Monterotondo', 'country': 'Italy', 'string': 'Epigenetics & Neurobiology Unit, European Molecular Biology Laboratory (EMBL Rome), Monterotondo, Italy.'}]
30472430	Dutar P	Patrick	Dutar	P	Centre de Psychiatrie et Neuroscience, INSERM UMR894, Paris F-75014 France Université Paris Descartes, Sorbonne Paris Cité, Paris 5, France.	Paris Descartes University	https://ror.org/0220k9r37	France	Paris	[{'name': 'Inserm', 'id': 'https://ror.org/02vjkv261', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Inserm' Paris France", 'city': 'Paris', 'country': 'France', 'string': 'Centre de Psychiatrie et Neuroscience, INSERM UMR894, Paris F-75014 France Université Paris Descartes, Sorbonne Paris Cité, Paris 5, France.'}, {'name': 'Sorbonne Paris Cité', 'id': 'https://ror.org/001z21q04', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Sorbonne Paris Cité' Paris France", 'city': 'Paris', 'country': 'France', 'string': 'Centre de Psychiatrie et Neuroscience, INSERM UMR894, Paris F-75014 France Université Paris Descartes, Sorbonne Paris Cité, Paris 5, France.'}, {'name': 'Paris Descartes University', 'id': 'https://ror.org/0220k9r37', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Université Paris Descartes' Paris France", 'city': 'Paris', 'country': 'France', 'string': 'Centre de Psychiatrie et Neuroscience, INSERM UMR894, Paris F-75014 France Université Paris Descartes, Sorbonne Paris Cité, Paris 5, France.'}]
30472430	Tolle V	Virginie	Tolle	V	Centre de Psychiatrie et Neuroscience, INSERM UMR894, Paris F-75014 France Université Paris Descartes, Sorbonne Paris Cité, Paris 5, France.	Paris Descartes University	https://ror.org/0220k9r37	France	Paris	[{'name': 'Inserm', 'id': 'https://ror.org/02vjkv261', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Inserm' Paris France", 'city': 'Paris', 'country': 'France', 'string': 'Centre de Psychiatrie et Neuroscience, INSERM UMR894, Paris F-75014 France Université Paris Descartes, Sorbonne Paris Cité, Paris 5, France.'}, {'name': 'Sorbonne Paris Cité', 'id': 'https://ror.org/001z21q04', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Sorbonne Paris Cité' Paris France", 'city': 'Paris', 'country': 'France', 'string': 'Centre de Psychiatrie et Neuroscience, INSERM UMR894, Paris F-75014 France Université Paris Descartes, Sorbonne Paris Cité, Paris 5, France.'}, {'name': 'Paris Descartes University', 'id': 'https://ror.org/0220k9r37', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Université Paris Descartes' Paris France", 'city': 'Paris', 'country': 'France', 'string': 'Centre de Psychiatrie et Neuroscience, INSERM UMR894, Paris F-75014 France Université Paris Descartes, Sorbonne Paris Cité, Paris 5, France.'}]
30472430	Kervern M	Myriam	Kervern	M	Centre de Psychiatrie et Neuroscience, INSERM UMR894, Paris F-75014 France Université Paris Descartes, Sorbonne Paris Cité, Paris 5, France.	Paris Descartes University	https://ror.org/0220k9r37	France	Paris	[{'name': 'Inserm', 'id': 'https://ror.org/02vjkv261', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Inserm' Paris France", 'city': 'Paris', 'country': 'France', 'string': 'Centre de Psychiatrie et Neuroscience, INSERM UMR894, Paris F-75014 France Université Paris Descartes, Sorbonne Paris Cité, Paris 5, France.'}, {'name': 'Sorbonne Paris Cité', 'id': 'https://ror.org/001z21q04', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Sorbonne Paris Cité' Paris France", 'city': 'Paris', 'country': 'France', 'string': 'Centre de Psychiatrie et Neuroscience, INSERM UMR894, Paris F-75014 France Université Paris Descartes, Sorbonne Paris Cité, Paris 5, France.'}, {'name': 'Paris Descartes University', 'id': 'https://ror.org/0220k9r37', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Université Paris Descartes' Paris France", 'city': 'Paris', 'country': 'France', 'string': 'Centre de Psychiatrie et Neuroscience, INSERM UMR894, Paris F-75014 France Université Paris Descartes, Sorbonne Paris Cité, Paris 5, France.'}]
