PMID	fullName	firstName	lastName	initials	AFF	Best_name	ROR_ID	Country	City	Predict
29133310	Liechti A	Angélica	Liechti	A	Center for Integrative Genomics, University of Lausanne, CH-1015 Lausanne, Switzerland.	University of Lausanne	https://ror.org/019whta54	Switzerland	Lausanne	[{'name': 'University of Lausanne', 'id': 'https://ror.org/019whta54', 'choose': True, 'score': 1.0, 'method': "Exact match : 'University of Lausanne' Lausanne Switzerland", 'city': 'Lausanne', 'country': 'Switzerland', 'string': 'Center for Integrative Genomics, University of Lausanne, CH-1015 Lausanne, Switzerland.'}]
29133310	Halbert J	Jean	Halbert	J	Center for Integrative Genomics, University of Lausanne, CH-1015 Lausanne, Switzerland.	University of Lausanne	https://ror.org/019whta54	Switzerland	Lausanne	[{'name': 'University of Lausanne', 'id': 'https://ror.org/019whta54', 'choose': True, 'score': 1.0, 'method': "Exact match : 'University of Lausanne' Lausanne Switzerland", 'city': 'Lausanne', 'country': 'Switzerland', 'string': 'Center for Integrative Genomics, University of Lausanne, CH-1015 Lausanne, Switzerland.'}]
29133310	Brüning T	Thoomke	Brüning	T	Center for Molecular Biology of Heidelberg University (ZMBH), DKFZ-ZMBH Alliance, D-69120 Heidelberg, Germany.	Heidelberg University	https://ror.org/038t36y30	Germany	Heidelberg	[{'name': 'German Cancer Research Center', 'id': 'https://ror.org/04cdgtt98', 'choose': True, 'score': 1.0, 'method': "Acronyms : 'DKFZ'", 'city': 'Heidelberg', 'country': 'Germany', 'string': 'Center for Molecular Biology of Heidelberg University (ZMBH), DKFZ-ZMBH Alliance, D-69120 Heidelberg, Germany.'}, {'name': 'Heidelberg University', 'id': 'https://ror.org/038t36y30', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Heidelberg University' Heidelberg Germany", 'city': 'Heidelberg', 'country': 'Germany', 'string': 'Center for Molecular Biology of Heidelberg University (ZMBH), DKFZ-ZMBH Alliance, D-69120 Heidelberg, Germany.'}]
29133310	Mössinger K	Katharina	Mössinger	K	Center for Molecular Biology of Heidelberg University (ZMBH), DKFZ-ZMBH Alliance, D-69120 Heidelberg, Germany.	Heidelberg University	https://ror.org/038t36y30	Germany	Heidelberg	[{'name': 'German Cancer Research Center', 'id': 'https://ror.org/04cdgtt98', 'choose': True, 'score': 1.0, 'method': "Acronyms : 'DKFZ'", 'city': 'Heidelberg', 'country': 'Germany', 'string': 'Center for Molecular Biology of Heidelberg University (ZMBH), DKFZ-ZMBH Alliance, D-69120 Heidelberg, Germany.'}, {'name': 'Heidelberg University', 'id': 'https://ror.org/038t36y30', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Heidelberg University' Heidelberg Germany", 'city': 'Heidelberg', 'country': 'Germany', 'string': 'Center for Molecular Biology of Heidelberg University (ZMBH), DKFZ-ZMBH Alliance, D-69120 Heidelberg, Germany.'}]
29133310	Trefzer T	Timo	Trefzer	T	Department of Theoretical Bioinformatics, German Cancer Research Center/BioQuant, D-69120 Heidelberg, Germany.	German Cancer Research Center	https://ror.org/04cdgtt98	Germany	Heidelberg	[{'name': 'German Cancer Research Center', 'id': 'https://ror.org/04cdgtt98', 'choose': True, 'score': 1.0, 'method': "Exact match : 'German Cancer Research Center' Heidelberg Germany", 'city': 'Heidelberg', 'country': 'Germany', 'string': 'Department of Theoretical Bioinformatics, German Cancer Research Center/BioQuant, D-69120 Heidelberg, Germany.'}]
29133310	Conrad C	Christian	Conrad	C	Department of Theoretical Bioinformatics, German Cancer Research Center/BioQuant, D-69120 Heidelberg, Germany.	German Cancer Research Center	https://ror.org/04cdgtt98	Germany	Heidelberg	[{'name': 'German Cancer Research Center', 'id': 'https://ror.org/04cdgtt98', 'choose': True, 'score': 1.0, 'method': "Exact match : 'German Cancer Research Center' Heidelberg Germany", 'city': 'Heidelberg', 'country': 'Germany', 'string': 'Department of Theoretical Bioinformatics, German Cancer Research Center/BioQuant, D-69120 Heidelberg, Germany.'}]
29133310	Kerver HN	Halie N	Kerver	HN	Neuroscience Program, Michigan State University, East Lansing, Michigan 48824, USA.	Michigan State University	https://ror.org/05hs6h993	United_States	East_Lansing	[{'name': 'East Tennessee State University', 'id': 'https://ror.org/05rfqv493', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Johnson_City', 'country': 'United_States', 'string': 'Neuroscience Program, Michigan State University, East Lansing, Michigan 48824, USA.', 'ROR_API': True, 'ROR_API_score': 0.61, 'avg': 0.3}, {'name': 'Oklahoma State University Oklahoma City', 'id': 'https://ror.org/03y1zyv86', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Oklahoma_City', 'country': 'United_States', 'string': 'Neuroscience Program, Michigan State University, East Lansing, Michigan 48824, USA.', 'ROR_API': True, 'ROR_API_score': 0.62, 'avg': 0.31}, {'name': 'Empowerment Program', 'id': 'https://ror.org/042qv2836', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Denver', 'country': 'United_States', 'string': 'Neuroscience Program, Michigan State University, East Lansing, Michigan 48824, USA.', 'ROR_API': True, 'ROR_API_score': 0.62, 'avg': 0.31}, {'name': 'McLaren Greater Lansing', 'id': 'https://ror.org/045zcth28', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Lansing', 'country': 'United_States', 'string': 'Neuroscience Program, Michigan State University, East Lansing, Michigan 48824, USA.', 'ROR_API': True, 'ROR_API_score': 0.64, 'avg': 0.32}, {'name': 'Michigan Department of Environment, Great Lakes, and Energy', 'id': 'https://ror.org/03sy3av50', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Lansing', 'country': 'United_States', 'string': 'Neuroscience Program, Michigan State University, East Lansing, Michigan 48824, USA.', 'ROR_API': True, 'ROR_API_score': 0.69, 'avg': 0.34}, {'name': 'Northern Neurosciences', 'id': 'https://ror.org/00mtnme46', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Orinda', 'country': 'United_States', 'string': 'Neuroscience Program, Michigan State University, East Lansing, Michigan 48824, USA.', 'ROR_API': True, 'ROR_API_score': 0.71, 'avg': 0.35}, {'name': 'Michigan State University Foundation', 'id': 'https://ror.org/04njz3m02', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Lansing', 'country': 'United_States', 'string': 'Neuroscience Program, Michigan State University, East Lansing, Michigan 48824, USA.', 'ROR_API': True, 'ROR_API_score': 0.82, 'avg': 0.41}, {'name': 'University of Michigan', 'id': 'https://ror.org/00jmfr291', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Ann_Arbor', 'country': 'United_States', 'string': 'Neuroscience Program, Michigan State University, East Lansing, Michigan 48824, USA.', 'ROR_API': True, 'ROR_API_score': 0.85, 'avg': 0.42}, {'name': 'Michigan State University', 'id': 'https://ror.org/05hs6h993', 'choose': False, 'score': 0.0, 'method': '', 'city': 'East_Lansing', 'country': 'United_States', 'string': 'Neuroscience Program, Michigan State University, East Lansing, Michigan 48824, USA.', 'ROR_API': True, 'ROR_API_score': 1.0, 'avg': 0.5}]
29133310	Wade J	Juli	Wade	J	Neuroscience Program, Michigan State University, East Lansing, Michigan 48824, USA.	Michigan State University	https://ror.org/05hs6h993	United_States	East_Lansing	[{'name': 'East Tennessee State University', 'id': 'https://ror.org/05rfqv493', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Johnson_City', 'country': 'United_States', 'string': 'Neuroscience Program, Michigan State University, East Lansing, Michigan 48824, USA.', 'ROR_API': True, 'ROR_API_score': 0.61, 'avg': 0.3}, {'name': 'Oklahoma State University Oklahoma City', 'id': 'https://ror.org/03y1zyv86', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Oklahoma_City', 'country': 'United_States', 'string': 'Neuroscience Program, Michigan State University, East Lansing, Michigan 48824, USA.', 'ROR_API': True, 'ROR_API_score': 0.62, 'avg': 0.31}, {'name': 'Empowerment Program', 'id': 'https://ror.org/042qv2836', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Denver', 'country': 'United_States', 'string': 'Neuroscience Program, Michigan State University, East Lansing, Michigan 48824, USA.', 'ROR_API': True, 'ROR_API_score': 0.62, 'avg': 0.31}, {'name': 'McLaren Greater Lansing', 'id': 'https://ror.org/045zcth28', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Lansing', 'country': 'United_States', 'string': 'Neuroscience Program, Michigan State University, East Lansing, Michigan 48824, USA.', 'ROR_API': True, 'ROR_API_score': 0.64, 'avg': 0.32}, {'name': 'Michigan Department of Environment, Great Lakes, and Energy', 'id': 'https://ror.org/03sy3av50', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Lansing', 'country': 'United_States', 'string': 'Neuroscience Program, Michigan State University, East Lansing, Michigan 48824, USA.', 'ROR_API': True, 'ROR_API_score': 0.69, 'avg': 0.34}, {'name': 'Northern Neurosciences', 'id': 'https://ror.org/00mtnme46', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Orinda', 'country': 'United_States', 'string': 'Neuroscience Program, Michigan State University, East Lansing, Michigan 48824, USA.', 'ROR_API': True, 'ROR_API_score': 0.71, 'avg': 0.35}, {'name': 'Michigan State University Foundation', 'id': 'https://ror.org/04njz3m02', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Lansing', 'country': 'United_States', 'string': 'Neuroscience Program, Michigan State University, East Lansing, Michigan 48824, USA.', 'ROR_API': True, 'ROR_API_score': 0.82, 'avg': 0.41}, {'name': 'University of Michigan', 'id': 'https://ror.org/00jmfr291', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Ann_Arbor', 'country': 'United_States', 'string': 'Neuroscience Program, Michigan State University, East Lansing, Michigan 48824, USA.', 'ROR_API': True, 'ROR_API_score': 0.85, 'avg': 0.42}, {'name': 'Michigan State University', 'id': 'https://ror.org/05hs6h993', 'choose': False, 'score': 0.0, 'method': '', 'city': 'East_Lansing', 'country': 'United_States', 'string': 'Neuroscience Program, Michigan State University, East Lansing, Michigan 48824, USA.', 'ROR_API': True, 'ROR_API_score': 1.0, 'avg': 0.5}]
29133310	Tschopp P	Patrick	Tschopp	P	Institute of Zoology, University of Basel, 4051 Basel, Switzerland.	University of Basel	https://ror.org/02s6k3f65	Switzerland	Basel	[{'name': 'University of Basel', 'id': 'https://ror.org/02s6k3f65', 'choose': True, 'score': 1.0, 'method': "Exact match : 'University of Basel' Basel Switzerland", 'city': 'Basel', 'country': 'Switzerland', 'string': 'Institute of Zoology, University of Basel, 4051 Basel, Switzerland.'}]
29133310	Kaessmann H	Henrik	Kaessmann	H	Center for Molecular Biology of Heidelberg University (ZMBH), DKFZ-ZMBH Alliance, D-69120 Heidelberg, Germany.	Heidelberg University	https://ror.org/038t36y30	Germany	Heidelberg	[{'name': 'German Cancer Research Center', 'id': 'https://ror.org/04cdgtt98', 'choose': True, 'score': 1.0, 'method': "Acronyms : 'DKFZ'", 'city': 'Heidelberg', 'country': 'Germany', 'string': 'Center for Molecular Biology of Heidelberg University (ZMBH), DKFZ-ZMBH Alliance, D-69120 Heidelberg, Germany.'}, {'name': 'Heidelberg University', 'id': 'https://ror.org/038t36y30', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Heidelberg University' Heidelberg Germany", 'city': 'Heidelberg', 'country': 'Germany', 'string': 'Center for Molecular Biology of Heidelberg University (ZMBH), DKFZ-ZMBH Alliance, D-69120 Heidelberg, Germany.'}]
29108999	Carleton LA	Laura A	Carleton	LA	Apoptosis Research Centre, NUI, Galway, Ireland.	National University of Ireland, Galway	https://ror.org/03bea9k73	Ireland	Galway	[{'name': 'National University of Ireland, Galway', 'id': 'https://ror.org/03bea9k73', 'choose': True, 'score': 1.0, 'method': "Exact match : 'NUI Galway' Galway Ireland", 'city': 'Galway', 'country': 'Ireland', 'string': 'Apoptosis Research Centre, NUI, Galway, Ireland.'}]
29108999	Chakravarthy R	Reka	Chakravarthy	R	Apoptosis Research Centre, NUI, Galway, Ireland.	National University of Ireland, Galway	https://ror.org/03bea9k73	Ireland	Galway	[{'name': 'National University of Ireland, Galway', 'id': 'https://ror.org/03bea9k73', 'choose': True, 'score': 1.0, 'method': "Exact match : 'NUI Galway' Galway Ireland", 'city': 'Galway', 'country': 'Ireland', 'string': 'Apoptosis Research Centre, NUI, Galway, Ireland.'}]
29108999	van der Sloot AM	Almer M	van der Sloot	AM	EMBL/CRG Systems Biology Research Unit, Centre for Genomic Regulation, Barcelona, Spain	Centre for Genomic Regulation	https://ror.org/03wyzt892	Spain	Barcelona	[{'name': 'European Molecular Biology Laboratory', 'id': 'https://ror.org/010jaxs89', 'choose': True, 'score': 1.0, 'method': "Acronyms : 'EMBL'", 'city': 'Barcelona', 'country': 'Spain', 'string': 'EMBL/CRG Systems Biology Research Unit, Centre for Genomic Regulation, Barcelona, Spain'}, {'name': 'Centre for Genomic Regulation', 'id': 'https://ror.org/03wyzt892', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Centre for Genomic Regulation' Barcelona Spain", 'city': 'Barcelona', 'country': 'Spain', 'string': 'EMBL/CRG Systems Biology Research Unit, Centre for Genomic Regulation, Barcelona, Spain'}]
29108999	van der Sloot AM	Almer M	van der Sloot	AM	 Institute for Research in Immunology and Cancer, University of Montréal, Montreal, QC, Canada.	Institute for Research in Immunology and Cancer	https://ror.org/00wj6x496	Canada	Montreal	[{'name': 'University of Montreal', 'id': 'https://ror.org/0161xgx34', 'choose': False, 'score': 0.76, 'method': 'Prediction on substring', 'city': 'Montreal', 'country': 'Canada', 'string': ' Institute for Research in Immunology and Cancer, University of Montréal, Montreal, QC, Canada.', 'substring': 'University of Montréal Montreal QC Canada'}, {'name': 'Institute for Research in Immunology and Cancer', 'id': 'https://ror.org/00wj6x496', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Institute for Research in Immunology and Cancer' Montreal Canada", 'city': 'Montreal', 'country': 'Canada', 'string': ' Institute for Research in Immunology and Cancer, University of Montréal, Montreal, QC, Canada.'}]
29108999	Mnich K	Katarzyna	Mnich	K	Apoptosis Research Centre, NUI, Galway, Ireland.	National University of Ireland, Galway	https://ror.org/03bea9k73	Ireland	Galway	[{'name': 'National University of Ireland, Galway', 'id': 'https://ror.org/03bea9k73', 'choose': True, 'score': 1.0, 'method': "Exact match : 'NUI Galway' Galway Ireland", 'city': 'Galway', 'country': 'Ireland', 'string': 'Apoptosis Research Centre, NUI, Galway, Ireland.'}]
29108999	Serrano L	Luis	Serrano	L	EMBL/CRG Systems Biology Research Unit, Centre for Genomic Regulation, Barcelona, Spain	Centre for Genomic Regulation	https://ror.org/03wyzt892	Spain	Barcelona	[{'name': 'European Molecular Biology Laboratory', 'id': 'https://ror.org/010jaxs89', 'choose': True, 'score': 1.0, 'method': "Acronyms : 'EMBL'", 'city': 'Barcelona', 'country': 'Spain', 'string': 'EMBL/CRG Systems Biology Research Unit, Centre for Genomic Regulation, Barcelona, Spain'}, {'name': 'Centre for Genomic Regulation', 'id': 'https://ror.org/03wyzt892', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Centre for Genomic Regulation' Barcelona Spain", 'city': 'Barcelona', 'country': 'Spain', 'string': 'EMBL/CRG Systems Biology Research Unit, Centre for Genomic Regulation, Barcelona, Spain'}]
29108999	Serrano L	Luis	Serrano	L	 Universitat Pompeu Fabra, 08003 Barcelona, Spain	Pompeu Fabra University	https://ror.org/04n0g0b29	Spain	Barcelona	[{'name': 'Barcelona Biomedical Research Park', 'id': 'https://ror.org/05sajct49', 'choose': False, 'score': 0.85, 'method': 'Prediction', 'city': 'Barcelona', 'country': 'Spain', 'string': ' Universitat Pompeu Fabra, 08003 Barcelona, Spain'}, {'name': 'Pompeu Fabra University', 'id': 'https://ror.org/04n0g0b29', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Universitat Pompeu Fabra' Barcelona Spain", 'city': 'Barcelona', 'country': 'Spain', 'string': ' Universitat Pompeu Fabra, 08003 Barcelona, Spain'}]
29108999	Serrano L	Luis	Serrano	L	 Institució Catalana de Recerca i Estudis Avançats, Pg. Lluís Companys 23, 08010 Barcelona, Spain.	Institució Catalana de Recerca i Estudis Avançats	https://ror.org/0371hy230	Spain	Barcelona	[{'name': 'Institució Catalana de Recerca i Estudis Avançats', 'id': 'https://ror.org/0371hy230', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Institució Catalana de Recerca i Estudis Avançats' Barcelona Spain", 'city': 'Barcelona', 'country': 'Spain', 'string': ' Institució Catalana de Recerca i Estudis Avançats, Pg. Lluís Companys 23, 08010 Barcelona, Spain.'}]
29108999	Samali A	Afshin	Samali	A	Apoptosis Research Centre, NUI, Galway, Ireland.	National University of Ireland, Galway	https://ror.org/03bea9k73	Ireland	Galway	[{'name': 'National University of Ireland, Galway', 'id': 'https://ror.org/03bea9k73', 'choose': True, 'score': 1.0, 'method': "Exact match : 'NUI Galway' Galway Ireland", 'city': 'Galway', 'country': 'Ireland', 'string': 'Apoptosis Research Centre, NUI, Galway, Ireland.'}]
29108999	Gorman AM	Adrienne M	Gorman	AM	Apoptosis Research Centre, NUI, Galway, Ireland. Electronic address: Adrienne.gorman@nuigalway.ie.	National University of Ireland, Galway	https://ror.org/03bea9k73	Ireland	Galway	[{'name': 'National University of Ireland, Galway', 'id': 'https://ror.org/03bea9k73', 'choose': True, 'score': 1.0, 'method': "Exact match : 'NUI Galway' Galway Ireland", 'city': 'Galway', 'country': 'Ireland', 'string': 'Apoptosis Research Centre, NUI, Galway, Ireland. Electronic address: Adrienne.gorman@nuigalway.ie.'}]
